ProteinGroupId	q-value	posterior_error_prob	score	numPeptides	proteinIds
AGAP003602-RA_2+	0.835141	NA	0.565639	1	AGAP003602-RA_2+,AGAP003602-RB_3+,CUFF.5262.1_2+,CUFF.5262.2_2+
ACOM027451-PA	0.835141	NA	0.565338	1	ACOM027451-PA,AGAP010713-PA,AGAP010713-RA_1+,CUFF.7347.1_2+,CUFF.7347.2_3+
ACOM023690-PA	0.835141	NA	0.565072	1	ACOM023690-PA,AGAP001896-PA,AGAP001896-RA_3+
AGAP009769-RA_1+	0.835141	NA	0.561284	1	AGAP009769-RA_1+
CUFF.2680.1_1+	0.835141	NA	0.561107	1	CUFF.2680.1_1+,CUFF.2680.2_1+,CUFF.2680.3_2+,CUFF.3967.1_1+,CUFF.3967.3_2+
ACOM030848-PA	0.835141	NA	0.556061	1	ACOM030848-PA,AGAP007891-PA,AGAP007891-RA_1+
CUFF.9527.3_1+	0.835141	NA	0.555804	1	CUFF.9527.3_1+
CUFF.17585.3_3+	0.835141	NA	0.553693	1	CUFF.17585.3_3+
CUFF.9244.1_3+	0.835141	NA	0.553427	1	CUFF.9244.1_3+
CUFF.3895.2_2+	0.835141	NA	0.551515	1	CUFF.3895.2_2+,CUFF.3895.3_3+,sp|P18410|SPO7_YEAST
AGAP010201-RA_3+	0.835141	NA	0.549988	1	AGAP010201-RA_3+,CUFF.12112.1_1+,CUFF.12112.2_1+,CUFF.12112.3_2+
CUFF.5048.1_1+	0.835141	NA	0.547531	1	CUFF.5048.1_1+,CUFF.5048.2_3+,CUFF.5048.5_3+,CUFF.5048.6_3+,CUFF.5813.1_3+
CUFF.1074.1_3+	0.835141	NA	0.545468	1	CUFF.1074.1_3+
ACOM026493-PA	0.835141	NA	0.544134	1	ACOM026493-PA,AGAP012164-PA
CUFF.17097.10_1+	0.835141	NA	0.540440	1	CUFF.17097.10_1+,CUFF.17097.1_3+,CUFF.17097.2_2+,CUFF.17097.3_1+,CUFF.17097.4_3+,CUFF.17097.7_1+,CUFF.17097.8_1+
AGAP005611-RA_3+	0.835141	NA	0.537933	1	AGAP005611-RA_3+
AGAP004131-RA_3+	0.835141	NA	0.533728	1	AGAP004131-RA_3+
CUFF.3173.1_1+	0.835141	NA	0.530063	1	CUFF.3173.1_1+
ACOM030605-PA	0.835141	NA	0.527432	1	ACOM030605-PA,AGAP008052-PA,AGAP008052-RA_1+
AGAP028050-RA_3+	0.835141	NA	0.526906	1	AGAP028050-RA_3+,CUFF.10290.1_1+
AGAP007777-RA_3+	0.835141	NA	0.525684	1	AGAP007777-RA_3+
sp|P41807|VATH_YEAST	0.835141	NA	0.523681	1	sp|P41807|VATH_YEAST
ACOM037983-PA	0.835141	NA	0.518386	1	ACOM037983-PA
AGAP006128-RA_1+	0.835141	NA	0.514676	1	AGAP006128-RA_1+,CUFF.1679.1_2+
CUFF.2012.2_2+	0.835141	NA	0.514060	1	CUFF.2012.2_2+,CUFF.2012.5_1+
sp|P17883|SKI3_YEAST	0.835141	NA	0.511481	1	sp|P17883|SKI3_YEAST
CUFF.846.2_3+	0.835141	NA	0.511480	1	CUFF.846.2_3+
CUFF.16546.1_1+	0.835141	NA	0.510207	1	CUFF.16546.1_1+
AGAP002274-PA	0.835141	NA	0.509284	1	AGAP002274-PA,AGAP002274-PB,AGAP002274-RA_1+,AGAP002274-RB_2+,CUFF.4117.12_3+,CUFF.4117.14_3+,CUFF.4117.16_2+,CUFF.4117.19_1+
sp|P25270|MRM1_YEAST	0.835141	NA	0.507764	1	sp|P25270|MRM1_YEAST
sp|P34163|TGL1_YEAST	0.835141	NA	0.502548	1	sp|P34163|TGL1_YEAST
AGAP001243-PA	0.835141	NA	0.501631	1	AGAP001243-PA,AGAP001243-RA_1+,CUFF.3049.1_3+,CUFF.3049.2_2+,CUFF.3049.3_2+
sp|Q07629|YD218_YEAST	0.835141	NA	0.501370	1	sp|Q07629|YD218_YEAST
CUFF.2775.1_2+	0.835141	NA	0.500526	1	CUFF.2775.1_2+
sp|P38714|SYRM_YEAST	0.835141	NA	0.493749	1	sp|P38714|SYRM_YEAST
ACOM028814-PA	0.835141	NA	0.492132	1	ACOM028814-PA,AGAP003702-PA,AGAP003702-RA_1+,CUFF.5420.1_2+,CUFF.5420.2_3+,CUFF.5420.4_1+,CUFF.5420.5_1+,CUFF.5420.6_1+,CUFF.5420.7_3+
AGAP003488-RA_3+	0.835141	NA	0.491556	1	AGAP003488-RA_3+
ACOM035981-PA	0.835141	NA	0.491170	1	ACOM035981-PA,AGAP006568-PA
sp|P40302|PSA6_YEAST	0.835141	NA	0.490964	1	sp|P40302|PSA6_YEAST
AGAP005872-RA_2+	0.835141	NA	0.488743	1	AGAP005872-RA_2+,CUFF.1436.1_1+,CUFF.1436.2_2+
AGAP005816-RA_3+	0.835141	NA	0.485410	1	AGAP005816-RA_3+,AGAP005816-RB_3+,CUFF.1416.1_1+,CUFF.1416.2_2+,CUFF.1416.5_2+
AGAP006738-RA_2+	0.835141	NA	0.483015	1	AGAP006738-RA_2+
AGAP004224-RA_3+	0.835141	NA	0.480523	1	AGAP004224-RA_3+,CUFF.5876.1_1+,CUFF.5876.2_2+
ACOM036188-PA	0.835141	NA	0.478152	1	ACOM036188-PA
CUFF.3183.10_3+	0.835141	NA	0.477113	1	CUFF.3183.10_3+
CUFF.422.2_2+	0.835141	NA	0.475564	1	CUFF.422.2_2+
CUFF.2341.1_2+	0.835141	NA	0.475426	1	CUFF.2341.1_2+
AGAP007293-RA_2+	0.835141	NA	0.473704	1	AGAP007293-RA_2+,CUFF.2603.6_1+,CUFF.2603.7_3+
ACOM026478-PA	0.835141	NA	0.470953	1	ACOM026478-PA,AGAP012168-PA,AGAP012168-RA_1+,CUFF.9090.1_1+,CUFF.9090.2_1+
ACOM024722-PA	0.835141	NA	0.469171	1	ACOM024722-PA
CUFF.1113.3_2+	0.835141	NA	0.468513	1	CUFF.1113.3_2+,CUFF.1113.4_2+,CUFF.1113.6_3+
ACOM042220-PA	0.835141	NA	0.467608	1	ACOM042220-PA,AGAP002104-PA,AGAP002104-RA_1+,CUFF.3912.1_3+,CUFF.3912.2_3+,CUFF.3912.3_3+,CUFF.3912.5_1+
AGAP001775-RA_3+	0.835141	NA	0.467030	1	AGAP001775-RA_3+,CUFF.3532.1_3+,CUFF.3532.2_3+,CUFF.3532.3_1+,CUFF.3532.4_3+,CUFF.3532.5_1+
AGAP002756-RA_2+	0.835141	NA	0.462330	1	AGAP002756-RA_2+
CUFF.13174.1_1+	0.835141	NA	0.459199	1	CUFF.13174.1_1+
AGAP005533-RA_2+	0.835141	NA	0.458457	1	AGAP005533-RA_2+,CUFF.1101.1_2+
gi|27371164|gb|AAH41070.1|	0.835141	NA	0.456107	1	gi|27371164|gb|AAH41070.1|,gi|46575688|gb|AAH69135.1|
AGAP011034-RA_2+	0.835141	NA	0.455774	1	AGAP011034-RA_2+,CUFF.7723.1_1+,CUFF.7723.2_1+,CUFF.7723.3_2+,CUFF.7723.6_3+,CUFF.7723.7_3+
ACOM029334-PA	0.835141	NA	0.454452	1	ACOM029334-PA,AGAP009942-PA,AGAP009942-RA_1+
CUFF.2548.11_2+	0.835141	NA	0.452805	1	CUFF.2548.11_2+,CUFF.2548.4_3+,CUFF.2548.5_2+,CUFF.2548.6_1+,CUFF.2548.7_1+,CUFF.2548.8_2+,CUFF.2548.9_1+
CUFF.7670.10_3+	0.835141	NA	0.450266	1	CUFF.7670.10_3+,CUFF.7670.11_2+,CUFF.7670.12_1+,CUFF.7670.1_3+,CUFF.7670.2_1+,CUFF.7670.4_3+,CUFF.7670.5_2+,CUFF.7670.6_1+,CUFF.7670.7_3+,CUFF.7670.8_2+,CUFF.7670.9_3+
AGAP001267-RA_2+	0.835141	NA	0.449407	1	AGAP001267-RA_2+,CUFF.3063.1_3+,CUFF.3063.2_3+,CUFF.3063.3_3+,CUFF.3063.5_3+
sp|P41811|COPB2_YEAST	0.835141	NA	0.448580	1	sp|P41811|COPB2_YEAST
AGAP001271-RA_3+	0.835141	NA	0.446521	1	AGAP001271-RA_3+,AGAP001271-RB_3+,AGAP012154-RA_1+,CUFF.3097.1_2+,CUFF.3097.2_1+,CUFF.3097.3_1+,CUFF.3097.4_1+,CUFF.3097.5_3+,CUFF.9070.1_2+,CUFF.9070.2_1+
sp|P40159|YNU8_YEAST	0.835141	NA	0.443535	1	sp|P40159|YNU8_YEAST
AGAP001291-RA_2+	0.835141	NA	0.442993	1	AGAP001291-RA_2+
AGAP008910-RA_2+	0.835141	NA	0.442767	1	AGAP008910-RA_2+,CUFF.10453.1_2+,CUFF.10453.2_2+,CUFF.10453.3_2+,CUFF.10453.4_1+
sp|Q06706|ELP1_YEAST	0.835141	NA	0.442654	1	sp|Q06706|ELP1_YEAST
AGAP011968-PA	0.835141	NA	0.442406	1	AGAP011968-PA,AGAP011968-RA_1+,CUFF.8956.1_2+
ACOM037644-PA	0.835141	NA	0.442065	1	ACOM037644-PA,AGAP002809-PA,AGAP002809-RA_3+
AGAP000747-PA	0.835141	NA	0.437147	1	AGAP000747-PA,AGAP000747-PB,AGAP000747-RA_3+,AGAP000747-RB_3+,CUFF.16811.1_2+
ACOM030126-PA	0.835141	NA	0.437063	1	ACOM030126-PA
sp|P40094|COG3_YEAST	0.835141	NA	0.432364	1	sp|P40094|COG3_YEAST
CUFF.16102.3_1+	0.835141	NA	0.429423	1	CUFF.16102.3_1+,CUFF.16102.4_1+
sp|Q03533|TDA1_YEAST	0.835141	NA	0.427985	1	sp|Q03533|TDA1_YEAST
CUFF.16847.1_2+	0.835141	NA	0.426109	1	CUFF.16847.1_2+,CUFF.16847.2_3+,CUFF.16847.3_1+,CUFF.16847.4_3+,CUFF.16847.5_2+
AGAP010236-PA	0.835141	NA	0.424106	1	AGAP010236-PA,AGAP010236-RA_3+,AGAP010236-RB_1+,AGAP010237-PA,AGAP010237-RA_1+,AGAP010237-RB_3+,CUFF.12113.1_3+,CUFF.12113.2_3+,CUFF.12113.4_2+
CUFF.9257.1_2+	0.835141	NA	0.423056	1	CUFF.9257.1_2+,CUFF.9257.2_2+
ACOM028680-PA	0.835141	NA	0.423038	1	ACOM028680-PA,AGAP003619-PA,AGAP003619-RA_1+
CUFF.4860.1_1+	0.835141	NA	0.421585	1	CUFF.4860.1_1+
AGAP009877-RA_2+	0.835141	NA	0.413513	1	AGAP009877-RA_2+
ACOM033392-PA	0.835141	NA	0.410802	1	ACOM033392-PA,AGAP004066-PA,AGAP004066-RA_1+,CUFF.5775.1_3+,CUFF.5775.2_2+
CUFF.16665.1_3+	0.835141	NA	0.409553	1	CUFF.16665.1_3+,CUFF.16665.2_3+
CUFF.5751.6_3+	0.835141	NA	0.407998	1	CUFF.5751.6_3+,CUFF.5751.7_3+
CUFF.10467.1_2+	0.835141	NA	0.407245	1	CUFF.10467.1_2+
CUFF.1178.1_3+	0.835141	NA	0.405010	1	CUFF.1178.1_3+,CUFF.1178.2_2+,CUFF.1178.3_3+,CUFF.1178.4_1+,CUFF.1178.5_3+,CUFF.1178.6_3+,TCONS_00034817_3+
CUFF.9872.1_3+	0.835141	NA	0.403676	1	CUFF.9872.1_3+
CUFF.8696.1_1+	0.835141	NA	0.402680	1	CUFF.8696.1_1+,CUFF.8696.2_2+,CUFF.8696.3_3+,CUFF.8696.4_3+,CUFF.8696.5_1+
AGAP002891-RA_3+	0.835141	NA	0.400932	1	AGAP002891-RA_3+,AGAP002891-RB_3+,AGAP002891-RC_3+,AGAP002891-RD_3+,AGAP002891-RE_3+,CUFF.4617.10_1+,CUFF.4617.11_2+,CUFF.4617.12_2+,CUFF.4617.13_2+,CUFF.4617.14_2+,CUFF.4617.1_2+,CUFF.4617.2_1+,CUFF.4617.3_1+,CUFF.4617.4_1+,CUFF.4617.5_3+,CUFF.4617.6_2+,CUFF.4617.7_2+,CUFF.4617.8_3+,CUFF.4617.9_3+
ACOM034802-PA	0.835141	NA	0.398138	1	ACOM034802-PA,AGAP003837-PA,AGAP003837-RA_2+,AGAP003838-PA,AGAP003838-RA_2+
CUFF.2562.1_2+	0.835141	NA	0.397699	1	CUFF.2562.1_2+
TCONS_00021014_3+	0.835141	NA	0.396921	1	TCONS_00021014_3+
ACOM038878-PA	0.835141	NA	0.393916	1	ACOM038878-PA
ACOM039441-PA	0.835141	NA	0.390964	1	ACOM039441-PA
ACOM040003-PA	0.835141	NA	0.386655	1	ACOM040003-PA,AGAP006238-PA,AGAP006238-RA_3+,CUFF.1791.1_2+
AGAP000412-RA_2+	0.835141	NA	0.386523	1	AGAP000412-RA_2+,CUFF.6798.1_2+
CUFF.1581.1_3+	0.835141	NA	0.383660	1	CUFF.1581.1_3+,CUFF.1581.2_3+,CUFF.1581.3_3+,CUFF.1581.4_3+,CUFF.1581.5_3+,CUFF.1581.6_3+
AGAP013148-RA_2+	0.835141	NA	0.383389	1	AGAP013148-RA_2+
ACOM042539-PA	0.835141	NA	0.382086	1	ACOM042539-PA,AGAP007186-RA_1+,AGAP029504-PA,AGAP029504-PB,CUFF.2635.10_1+,CUFF.2635.12_2+,CUFF.2635.1_1+,CUFF.2635.6_2+,CUFF.2635.7_3+,CUFF.2635.8_3+
AGAP004446-RA_3+	0.835141	NA	0.375901	1	AGAP004446-RA_3+,CUFF.6150.1_2+,CUFF.6150.2_1+,CUFF.6150.3_3+,CUFF.6150.4_1+,CUFF.6150.5_2+
AGAP003025-RA_2+	0.835141	NA	0.375706	1	AGAP003025-RA_2+,AGAP003025-RB_1+,AGAP003025-RC_1+,CUFF.4695.4_3+
AGAP001566-RA_3+	0.835141	NA	0.375423	1	AGAP001566-RA_3+,AGAP001566-RB_3+,CUFF.3357.1_2+,CUFF.3357.2_2+,CUFF.3357.3_2+,CUFF.3357.4_2+
AGAP008625-RA_2+	0.835141	NA	0.372220	1	AGAP008625-RA_2+,AGAP008625-RB_2+,CUFF.10140.1_2+
CUFF.11596.1_3+	0.835141	NA	0.367506	1	CUFF.11596.1_3+
CUFF.7323.1_2+	0.835141	NA	0.367389	1	CUFF.7323.1_2+,CUFF.7323.2_3+,CUFF.7323.3_2+,CUFF.7323.4_2+,CUFF.7323.5_3+,CUFF.7323.6_2+,CUFF.7323.7_1+,CUFF.7323.8_1+
AGAP010413-RA_1+	0.835141	NA	0.358087	1	AGAP010413-RA_1+,CUFF.6870.1_2+,CUFF.6870.2_1+,CUFF.6870.3_2+,CUFF.6870.4_3+,CUFF.6870.5_2+
sp|Q06698|YL419_YEAST	0.835141	NA	0.358018	1	sp|Q06698|YL419_YEAST
AGAP013416-RA_2+	0.835141	NA	0.352339	1	AGAP013416-RA_2+,CUFF.4451.1_1+
AGAP006786-RA_3+	0.835141	NA	0.350359	1	AGAP006786-RA_3+
ACOM038062-PA	0.835141	NA	0.347533	1	ACOM038062-PA
CUFF.1832.1_1+	0.835141	NA	0.347326	1	CUFF.1832.1_1+,CUFF.1832.2_1+
CUFF.11731.2_3+	0.835141	NA	0.346958	1	CUFF.11731.2_3+
CUFF.9774.1_1+	0.835141	NA	0.346632	1	CUFF.9774.1_1+,CUFF.9774.2_2+,CUFF.9774.3_1+,CUFF.9774.4_1+
ACOM027894-PA	0.835141	NA	0.345268	1	ACOM027894-PA,AGAP005345-PA,AGAP005345-RA_1+
ACOM041516-PA	0.835141	NA	0.342572	1	ACOM041516-PA,AGAP011449-PA,AGAP011449-RA_3+,CUFF.8237.1_1+
AGAP000565-PA	0.835141	NA	0.341429	1	AGAP000565-PA,AGAP000565-PB,AGAP000565-PC,AGAP000565-RA_3+,AGAP000565-RB_2+,AGAP000565-RC_3+,CUFF.17105.2_3+
sp|P41818|GLC8_YEAST	0.835141	NA	0.340840	1	sp|P41818|GLC8_YEAST
CUFF.10144.1_3+	0.835141	NA	0.339585	1	CUFF.10144.1_3+
CUFF.7924.2_1+	0.835141	NA	0.336999	1	CUFF.7924.2_1+,CUFF.7924.3_1+
CUFF.11152.1_1+	0.835141	NA	0.336548	1	CUFF.11152.1_1+,CUFF.11152.2_1+
sp|P33329|PPZ2_YEAST	0.835141	NA	0.332543	1	sp|P33329|PPZ2_YEAST
CUFF.11249.1_3+	0.835141	NA	0.331565	1	CUFF.11249.1_3+,CUFF.11249.2_3+,CUFF.11249.3_3+
AGAP001865-RA_3+	0.835141	NA	0.327419	1	AGAP001865-RA_3+
ACOM032557-PA	0.835141	NA	0.327387	1	ACOM032557-PA
AGAP012417-RA_3+	0.835141	NA	0.327385	1	AGAP012417-RA_3+
ACOM040706-PA	0.835141	NA	0.325732	1	ACOM040706-PA,AGAP008893-PA
TCONS_00031499_2+	0.835141	NA	0.325543	1	TCONS_00031499_2+
ACOM037152-PA	0.835141	NA	0.325058	1	ACOM037152-PA,AGAP013453-PA,AGAP013453-RA_1+
TCONS_00023747_3+	0.835141	NA	0.323057	1	TCONS_00023747_3+
CUFF.8770.2_2+	0.835141	NA	0.321723	1	CUFF.8770.2_2+,CUFF.8770.3_3+,CUFF.8770.4_1+
ACOM025455-PA	0.835141	NA	0.315617	1	ACOM025455-PA,AGAP007254-PA,AGAP007254-RA_1+
ACOM036444-PA	0.835141	NA	0.315035	1	ACOM036444-PA,AGAP002735-PA,AGAP002735-RA_1+,CUFF.4449.1_1+,CUFF.4449.2_1+
ACOM024079-PA	0.835141	NA	0.313608	1	ACOM024079-PA,AGAP003940-PA,AGAP003940-RA_1+,CUFF.5645.1_2+
AGAP000532-RA_1+	0.835141	NA	0.312771	1	AGAP000532-RA_1+,AGAP000532-RB_1+,CUFF.16897.1_3+,CUFF.16897.2_2+,CUFF.16897.3_1+,CUFF.16897.4_1+
CUFF.9469.1_2+	0.835141	NA	0.309641	1	CUFF.9469.1_2+,CUFF.9469.2_1+
CUFF.9091.1_2+	0.835141	NA	0.308885	1	CUFF.9091.1_2+,CUFF.9091.2_2+
AGAP000443-RA_1+	0.835141	NA	0.308345	1	AGAP000443-RA_1+,AGAP029047-PA,CUFF.16393.1_1+,CUFF.16393.3_3+,CUFF.16393.4_1+
CUFF.17494.2_2+	0.835141	NA	0.306614	1	CUFF.17494.2_2+
CUFF.4956.1_1+	0.835141	NA	0.305542	1	CUFF.4956.1_1+
CUFF.4618.1_1+	0.835141	NA	0.305492	1	CUFF.4618.1_1+,CUFF.4618.2_2+,CUFF.4618.3_2+,CUFF.4618.4_2+,CUFF.4618.5_3+,CUFF.4618.6_1+,CUFF.4618.7_1+
sp|P42223|SBE2_YEAST	0.835141	NA	0.304372	1	sp|P42223|SBE2_YEAST
AGAP010158-RA_1+	0.835141	NA	0.304333	1	AGAP010158-RA_1+,CUFF.12004.1_2+
sp|Q12517|DCP1_YEAST	0.835141	NA	0.303664	1	sp|Q12517|DCP1_YEAST
AGAP008710-RA_1+	0.835141	NA	0.302916	1	AGAP008710-RA_1+
CUFF.2166.3_3+	0.835141	NA	0.302367	1	CUFF.2166.3_3+,CUFF.2166.5_2+
CUFF.9836.1_2+	0.835141	NA	0.297752	1	CUFF.9836.1_2+,CUFF.9836.2_3+,CUFF.9836.4_1+
AGAP009682-RA_2+	0.835141	NA	0.291598	1	AGAP009682-RA_2+,CUFF.11391.1_1+
AGAP003714-RA_2+	0.835141	NA	0.290953	1	AGAP003714-RA_2+,CUFF.5390.2_2+
CUFF.2405.1_1+	0.835141	NA	0.289567	1	CUFF.2405.1_1+
AGAP003983-RA_2+	0.835141	NA	0.287423	1	AGAP003983-RA_2+
AGAP007894-RA_3+	0.835141	NA	0.287391	1	AGAP007894-RA_3+,CUFF.9889.1_2+
CUFF.8415.2_2+	0.835141	NA	0.284567	1	CUFF.8415.2_2+,CUFF.8415.3_3+
AGAP009554-RA_1+	0.835141	NA	0.280577	1	AGAP009554-RA_1+,AGAP029897-PA,AGAP029897-PB,AGAP029897-PC,AGAP029897-PD,CUFF.11344.17_1+,CUFF.11344.1_1+,CUFF.11344.6_1+,CUFF.11344.7_1+,CUFF.11344.8_1+
AGAP009730-RA_2+	0.835141	NA	0.274458	1	AGAP009730-RA_2+,CUFF.11482.1_3+
AGAP011823-RA_2+	0.835141	NA	0.270405	1	AGAP011823-RA_2+,CUFF.8797.1_2+
AGAP000843-RA_3+	0.835141	NA	0.270354	1	AGAP000843-RA_3+
sp|P31412|VATC_YEAST	0.835141	NA	0.270041	1	sp|P31412|VATC_YEAST
TCONS_00022131_1+	0.835141	NA	0.269688	1	TCONS_00022131_1+
ACOM042171-PA	0.835141	NA	0.265442	1	ACOM042171-PA,AGAP002123-PA,AGAP002123-RA_2+,CUFF.3894.1_3+,CUFF.3894.2_1+,CUFF.3894.3_3+,CUFF.3894.4_3+,CUFF.3894.5_1+
CUFF.13137.2_2+	0.835141	NA	0.261559	1	CUFF.13137.2_2+
AGAP003190-RA_3+	0.835141	NA	0.247152	1	AGAP003190-RA_3+
AGAP000847-RC_3+	0.835141	NA	0.247083	1	AGAP000847-RC_3+,CUFF.17097.2_1+,CUFF.17097.3_3+,CUFF.17097.4_2+
ACOM030247-PA	0.835141	NA	0.246331	1	ACOM030247-PA,AGAP008263-PA,AGAP008263-RA_2+
TCONS_00015267_1+	0.835141	NA	0.245211	1	TCONS_00015267_1+
ACOM039559-PA	0.835141	NA	0.236409	1	ACOM039559-PA,AGAP006528-PA,AGAP006528-RA_1+
CUFF.2010.1_1+	0.835141	NA	0.236409	2	CUFF.2010.1_1+,CUFF.2010.2_2+,CUFF.2010.4_1+
AGAP010819-RA_3+	0.835141	NA	0.234614	1	AGAP010819-RA_3+
sp|P18480|SNF5_YEAST	0.835141	NA	0.230639	1	sp|P18480|SNF5_YEAST
AGAP002102-RA_3+	0.835141	NA	0.217461	1	AGAP002102-RA_3+
CUFF.9809.1_3+	0.835141	NA	0.216201	1	CUFF.9809.1_3+
sp|Q12039|HMI1_YEAST	0.835141	NA	0.216194	1	sp|Q12039|HMI1_YEAST
AGAP013292-RA_2+	0.835141	NA	0.213468	1	AGAP013292-RA_2+,CUFF.4864.1_2+
AGAP003651-RA_3+	0.835141	NA	0.210120	1	AGAP003651-RA_3+,AGAP003651-RB_3+,CUFF.5381.2_1+,CUFF.5381.3_2+,CUFF.5381.4_2+,CUFF.5381.5_2+,TCONS_00034122_3+,TCONS_00034304_3+,TCONS_00034305_3+
CUFF.9764.2_3+	0.835141	NA	0.207097	1	CUFF.9764.2_3+
AGAP007989-RA_2+	0.835141	NA	0.205980	1	AGAP007989-RA_2+,CUFF.9601.1_1+
AGAP010187-RA_2+	0.835141	NA	0.203612	1	AGAP010187-RA_2+
CUFF.8720.1_1+	0.835141	NA	0.203478	1	CUFF.8720.1_1+
AGAP002643-RA_2+	0.835141	NA	0.199912	1	AGAP002643-RA_2+
AGAP010636-PA	0.835141	NA	0.198942	1	AGAP010636-PA,AGAP010636-RA_1+
TCONS_00038041_3+	0.835141	NA	0.198731	1	TCONS_00038041_3+
CUFF.16402.2_2+	0.835141	NA	0.198380	1	CUFF.16402.2_2+
CUFF.2904.1_2+	0.835141	NA	0.191944	1	CUFF.2904.1_2+,CUFF.2904.2_2+,CUFF.2904.3_3+,CUFF.2904.4_3+,CUFF.2904.5_3+,CUFF.2904.6_1+,CUFF.2904.7_1+,CUFF.2904.8_1+
ACOM041679-PA	0.835141	NA	0.186306	1	ACOM041679-PA,AGAP010490-PA,AGAP010490-PB,AGAP010490-RA_1+,AGAP010490-RB_1+,CUFF.7056.1_2+,CUFF.7056.2_2+,CUFF.7056.3_2+
AGAP011827-RA_2+	0.835141	NA	0.185978	1	AGAP011827-RA_2+,CUFF.8783.1_3+
CUFF.17716.1_3+	0.835141	NA	0.185405	1	CUFF.17716.1_3+,CUFF.17716.2_1+,CUFF.17716.3_1+,CUFF.17716.4_1+,CUFF.17716.5_3+
sp|Q12050|ELG1_YEAST	0.835141	NA	0.185254	1	sp|Q12050|ELG1_YEAST
TCONS_00011421_3+	0.835141	NA	0.180055	1	TCONS_00011421_3+,TCONS_00011422_3+
CUFF.1544.1_1+	0.835141	NA	0.175303	1	CUFF.1544.1_1+,CUFF.1544.2_1+,CUFF.1544.3_1+,CUFF.1544.4_2+
AGAP002365-RA_2+	0.835141	NA	0.174464	1	AGAP002365-RA_2+,CUFF.4078.1_2+
CUFF.4616.1_1+	0.835141	NA	0.173984	1	CUFF.4616.1_1+
CUFF.16663.4_1+	0.835141	NA	0.172746	1	CUFF.16663.4_1+,CUFF.16663.5_1+
TCONS_00023507_1+	0.835141	NA	0.168707	1	TCONS_00023507_1+
sp|P40343|VPS27_YEAST	0.835141	NA	0.166446	1	sp|P40343|VPS27_YEAST
CUFF.2671.4_2+	0.835141	NA	0.162424	1	CUFF.2671.4_2+
ACOM028733-PA	0.835141	NA	0.153915	1	ACOM028733-PA,AGAP012922-PA,AGAP012922-RA_1+,CUFF.15503.2_1+
ACOM035731-PA	0.835141	NA	0.151491	1	ACOM035731-PA
ACOM031600-PA	0.835141	NA	0.151101	1	ACOM031600-PA,AGAP006873-PA,AGAP006873-RA_1+,CUFF.2313.1_2+,CUFF.2313.2_1+,CUFF.2313.3_1+,CUFF.2313.4_2+
sp|Q03654|CEF1_YEAST	0.835141	NA	0.143981	1	sp|Q03654|CEF1_YEAST
sp|P38715|GRE3_YEAST	0.835141	NA	0.141151	1	sp|P38715|GRE3_YEAST
AGAP005076-RA_2+	0.835141	NA	0.128129	1	AGAP005076-RA_2+,CUFF.759.5_2+,CUFF.759.6_1+
ACOM034726-PA	0.835141	NA	0.127478	1	ACOM034726-PA,AGAP003882-PA,AGAP003882-PB,AGAP003882-RA_1+,AGAP003882-RB_1+,CUFF.5551.1_1+,CUFF.5551.2_1+
CUFF.17038.1_2+	0.835141	NA	0.125238	1	CUFF.17038.1_2+,CUFF.17038.2_2+,CUFF.17038.3_1+,CUFF.17038.4_2+,CUFF.17038.5_2+
TCONS_00010517_1+	0.835141	NA	0.119279	1	TCONS_00010517_1+
CUFF.16264.3_3+	0.835141	NA	0.117552	1	CUFF.16264.3_3+,CUFF.16264.4_1+
AGAP004823-RA_3+	0.835141	NA	0.116374	1	AGAP004823-RA_3+,CUFF.438.1_2+,CUFF.438.2_3+
CUFF.651.2_2+	0.835141	NA	0.116280	1	CUFF.651.2_2+
CUFF.2714.10_1+	0.835141	NA	0.115451	1	CUFF.2714.10_1+,CUFF.2714.1_3+,CUFF.2714.2_1+,CUFF.2714.3_3+,CUFF.2714.4_2+,CUFF.2714.5_1+,CUFF.2714.9_1+
AGAP002822-PA	0.835141	NA	0.115196	1	AGAP002822-PA,AGAP002822-RA_1+,CUFF.4507.1_1+
ACOM038028-PA	0.835141	NA	0.112930	1	ACOM038028-PA,AGAP028041-RA_1+,AGAP029189-PA,CUFF.8067.1_1+
ACOM041077-PA	0.835141	NA	0.110258	1	ACOM041077-PA,AGAP010480-PA,AGAP010480-PB,AGAP010480-RA_1+,CUFF.6986.1_3+,CUFF.6986.2_1+,CUFF.6986.3_2+
CUFF.9511.1_2+	0.835141	NA	0.107512	1	CUFF.9511.1_2+,CUFF.9511.2_1+
AGAP003669-RA_3+	0.835141	NA	0.106262	1	AGAP003669-RA_3+
ACOM038445-PA	0.835141	NA	0.106107	1	ACOM038445-PA,AGAP004751-PA,AGAP004751-RA_1+,CUFF.292.1_1+
ACOM029408-PA	0.835141	NA	0.104367	1	ACOM029408-PA,AGAP009990-PA,CUFF.11859.1_1+,CUFF.11859.3_2+
AGAP005175-RA_2+	0.835141	NA	0.103995	1	AGAP005175-RA_2+,AGAP005175-RB_2+,CUFF.826.2_3+,CUFF.826.3_3+,CUFF.826.5_3+,CUFF.826.6_2+,CUFF.826.7_1+,CUFF.826.8_1+
AGAP009933-RA_3+	0.835141	NA	0.097877	1	AGAP009933-RA_3+,CUFF.11751.1_3+,CUFF.11751.3_3+
